,datetime,open,close,high,low,volume
34,2020-10-26 16:20:00-05:00,72.18,71.95,72.4,71.5,0
35,2020-10-26 16:25:00-05:00,71.95,71.45,72.25,71.33,0
36,2020-10-26 16:30:00-05:00,71.45,70.25,71.45,70.05,0
37,2020-10-26 16:35:00-05:00,70.25,70.4,70.65,70.03,0
38,2020-10-26 16:40:00-05:00,70.4,70.28,70.78,70.15,0
39,2020-10-26 16:45:00-05:00,70.28,69.33,70.78,68.73,0
40,2020-10-26 16:50:00-05:00,69.33,68.95,69.68,68.68,0
41,2020-10-26 16:55:00-05:00,68.95,68.6,68.95,68.1,0
42,2020-10-26 17:00:00-05:00,68.6,68.4,69.05,68.13,0
43,2020-10-26 17:05:00-05:00,68.4,68.43,68.53,66.68,0
44,2020-10-26 17:10:00-05:00,68.43,68.55,68.85,67.88,0
45,2020-10-26 17:15:00-05:00,68.55,67.93,68.93,67.58,0
46,2020-10-26 17:20:00-05:00,67.93,68.53,68.8,67.93,0
47,2020-10-26 17:25:00-05:00,68.53,67.8,68.83,67.23,0
48,2020-10-26 17:30:00-05:00,67.8,67.03,67.8,66.18,0
49,2020-10-26 17:35:00-05:00,67.03,67.68,68.28,66.88,0
50,2020-10-26 17:40:00-05:00,67.68,67.5,67.95,67.3,0
51,2020-10-26 17:45:00-05:00,67.5,68.55,68.85,67.5,0
52,2020-10-26 17:50:00-05:00,68.55,69.5,69.53,68.5,0
53,2020-10-26 17:55:00-05:00,69.5,70.0,70.13,69.05,0
54,2020-10-26 18:00:00-05:00,70.0,69.75,70.0,69.4,0
55,2020-10-26 18:05:00-05:00,69.75,69.5,70.5,69.5,0
56,2020-10-26 18:10:00-05:00,69.53,69.45,70.18,69.03,0
57,2020-10-26 18:15:00-05:00,69.45,70.1,70.55,69.45,0
58,2020-10-26 18:20:00-05:00,70.03,69.8,70.1,69.58,0
59,2020-10-26 18:25:00-05:00,69.8,70.78,71.23,69.63,0
60,2020-10-26 18:30:00-05:00,70.78,70.55,70.9,70.38,0
61,2020-10-26 18:35:00-05:00,70.55,70.0,70.63,69.85,0
62,2020-10-26 18:40:00-05:00,70.0,70.28,71.0,70.0,0
63,2020-10-26 18:45:00-05:00,70.28,69.43,70.4,69.08,0
64,2020-10-26 18:50:00-05:00,69.43,70.4,70.73,69.43,0
65,2020-10-26 18:55:00-05:00,70.4,70.43,71.03,70.4,0
66,2020-10-26 19:00:00-05:00,70.43,70.55,71.15,70.33,0
67,2020-10-26 19:05:00-05:00,70.55,69.18,70.63,68.95,0
68,2020-10-26 19:10:00-05:00,69.15,69.23,69.73,68.88,0
69,2020-10-26 19:15:00-05:00,69.23,69.63,70.25,69.03,0
70,2020-10-26 19:20:00-05:00,69.63,70.2,70.68,69.63,0
71,2020-10-26 19:25:00-05:00,70.2,70.68,70.85,70.2,0
72,2020-10-26 19:30:00-05:00,70.68,71.03,71.3,70.18,0
73,2020-10-26 19:35:00-05:00,71.03,70.7,71.25,70.25,0
74,2020-10-26 19:40:00-05:00,70.7,70.9,71.2,70.63,0
75,2020-10-26 19:45:00-05:00,70.9,69.95,70.95,69.65,0
76,2020-10-26 19:50:00-05:00,70.38,70.15,70.68,67.73,0
77,2020-10-26 19:55:00-05:00,70.15,72.88,73.35,70.15,0
78,2020-10-27 13:30:00-05:00,72.15,72.15,72.15,72.15,0
79,2020-10-27 13:35:00-05:00,72.1,75.38,75.8,71.78,0
80,2020-10-27 13:40:00-05:00,75.38,76.05,76.8,74.68,0
81,2020-10-27 13:45:00-05:00,76.15,74.93,78.08,73.25,0
82,2020-10-27 13:50:00-05:00,74.93,75.35,76.25,74.33,0
83,2020-10-27 13:55:00-05:00,75.35,76.1,76.45,75.05,0
84,2020-10-27 14:00:00-05:00,76.1,75.28,77.98,75.13,0
85,2020-10-27 14:05:00-05:00,75.15,75.38,76.45,75.03,0
86,2020-10-27 14:10:00-05:00,75.38,74.33,75.93,74.18,0
87,2020-10-27 14:15:00-05:00,74.33,72.7,74.58,72.7,0
88,2020-10-27 14:20:00-05:00,72.83,73.55,73.88,72.5,0
89,2020-10-27 14:25:00-05:00,73.55,74.33,74.78,73.48,0
90,2020-10-27 14:30:00-05:00,74.33,75.5,75.98,74.1,0
91,2020-10-27 14:35:00-05:00,75.5,76.03,76.13,75.13,0
92,2020-10-27 14:40:00-05:00,76.03,76.15,76.63,75.5,0
93,2020-10-27 14:45:00-05:00,76.15,77.28,78.1,75.9,0
94,2020-10-27 14:50:00-05:00,77.28,77.9,78.38,77.28,0
95,2020-10-27 14:55:00-05:00,77.9,78.48,79.0,77.6,0
96,2020-10-27 15:00:00-05:00,78.48,78.35,78.6,77.95,0
97,2020-10-27 15:05:00-05:00,78.35,78.18,78.38,77.98,0
98,2020-10-27 15:10:00-05:00,78.18,78.5,79.53,78.05,0
99,2020-10-27 15:15:00-05:00,78.5,78.55,79.35,78.45,0
100,2020-10-27 15:20:00-05:00,78.55,78.08,78.55,77.65,0
101,2020-10-27 15:25:00-05:00,78.08,75.98,78.43,75.9,0
102,2020-10-27 15:30:00-05:00,75.98,76.13,76.68,75.5,0
103,2020-10-27 15:35:00-05:00,76.13,76.78,77.43,75.7,0
104,2020-10-27 15:40:00-05:00,76.78,76.65,77.28,76.43,0
105,2020-10-27 15:45:00-05:00,76.65,75.98,76.65,75.93,0
106,2020-10-27 15:50:00-05:00,75.98,77.08,77.08,75.98,0
107,2020-10-27 15:55:00-05:00,77.03,77.28,77.85,76.85,0
108,2020-10-27 16:00:00-05:00,77.28,78.13,79.0,77.13,0
109,2020-10-27 16:05:00-05:00,78.13,78.05,78.53,77.6,0
110,2020-10-27 16:10:00-05:00,78.03,77.3,78.1,77.18,0
111,2020-10-27 16:15:00-05:00,77.18,77.15,77.63,76.83,0
112,2020-10-27 16:20:00-05:00,77.15,76.53,77.63,76.1,0
113,2020-10-27 16:25:00-05:00,76.53,76.33,76.85,76.33,0
114,2020-10-27 16:30:00-05:00,76.33,75.8,76.45,75.53,0
115,2020-10-27 16:35:00-05:00,75.8,76.93,76.95,75.8,0
116,2020-10-27 16:40:00-05:00,76.93,76.25,77.35,76.18,0
117,2020-10-27 16:45:00-05:00,76.33,76.68,76.9,76.2,0
118,2020-10-27 16:50:00-05:00,76.68,75.98,76.8,75.6,0
119,2020-10-27 16:55:00-05:00,75.98,76.18,76.55,75.63,0
120,2020-10-27 17:00:00-05:00,76.18,76.95,76.98,76.18,0
121,2020-10-27 17:05:00-05:00,76.95,76.83,77.38,76.8,0
122,2020-10-27 17:10:00-05:00,76.83,76.45,77.08,76.28,0
123,2020-10-27 17:15:00-05:00,76.45,75.73,76.6,75.73,0
124,2020-10-27 17:20:00-05:00,75.73,76.78,76.95,75.73,0
125,2020-10-27 17:25:00-05:00,76.78,76.8,77.15,76.25,0
126,2020-10-27 17:30:00-05:00,76.8,76.73,77.4,75.33,0
127,2020-10-27 17:35:00-05:00,76.73,76.68,76.85,76.33,0
128,2020-10-27 17:40:00-05:00,76.68,76.08,76.68,75.93,0
129,2020-10-27 17:45:00-05:00,76.08,76.5,76.8,76.03,0
130,2020-10-27 17:50:00-05:00,76.5,76.38,76.65,76.08,0
131,2020-10-27 17:55:00-05:00,76.33,76.05,76.33,75.75,0
132,2020-10-27 18:00:00-05:00,76.05,75.4,76.23,75.4,0
133,2020-10-27 18:05:00-05:00,75.4,75.1,75.45,75.08,0
134,2020-10-27 18:10:00-05:00,75.1,75.58,75.65,74.8,0
135,2020-10-27 18:15:00-05:00,75.58,75.0,75.93,74.78,0
136,2020-10-27 18:20:00-05:00,75.0,75.8,76.0,75.0,0
137,2020-10-27 18:25:00-05:00,75.8,76.0,76.2,75.8,0
138,2020-10-27 18:30:00-05:00,76.0,75.78,76.1,75.45,0
139,2020-10-27 18:35:00-05:00,75.78,75.63,75.83,75.6,0
140,2020-10-27 18:40:00-05:00,75.63,75.33,75.95,75.18,0
141,2020-10-27 18:45:00-05:00,75.33,75.48,75.93,74.25,0
142,2020-10-27 18:50:00-05:00,75.48,75.45,75.48,74.9,0
143,2020-10-27 18:55:00-05:00,75.45,74.95,75.45,74.9,0
144,2020-10-27 19:00:00-05:00,74.95,75.23,75.6,74.35,0
145,2020-10-27 19:05:00-05:00,75.23,74.35,75.35,74.3,0
146,2020-10-27 19:10:00-05:00,74.35,74.8,75.03,74.33,0
147,2020-10-27 19:15:00-05:00,74.8,75.23,75.23,74.55,0
148,2020-10-27 19:20:00-05:00,75.4,76.2,76.48,75.18,0
149,2020-10-27 19:25:00-05:00,76.2,76.63,76.8,76.13,0
150,2020-10-27 19:30:00-05:00,76.63,77.23,77.43,76.5,0
151,2020-10-27 19:35:00-05:00,77.23,77.9,77.95,77.15,0
152,2020-10-27 19:40:00-05:00,77.9,78.73,78.93,77.88,0
153,2020-10-27 19:45:00-05:00,78.73,77.98,79.13,77.75,0
154,2020-10-27 19:50:00-05:00,78.0,78.13,78.33,76.08,0
155,2020-10-27 19:55:00-05:00,78.13,78.45,78.58,77.95,0
156,2020-10-28 13:30:00-05:00,73.3,73.3,73.3,73.3,0
157,2020-10-28 13:35:00-05:00,73.3,71.48,74.2,70.85,0
158,2020-10-28 13:40:00-05:00,71.48,69.83,72.68,68.6,0
159,2020-10-28 13:45:00-05:00,69.8,69.65,72.45,69.0,0
160,2020-10-28 13:50:00-05:00,69.65,68.48,71.45,66.7,0
161,2020-10-28 13:55:00-05:00,68.48,71.73,73.13,68.25,0
162,2020-10-28 14:00:00-05:00,71.73,72.25,73.45,69.98,0
163,2020-10-28 14:05:00-05:00,72.25,73.63,74.35,71.48,0
164,2020-10-28 14:10:00-05:00,73.63,73.03,74.28,72.68,0
165,2020-10-28 14:15:00-05:00,73.03,71.85,75.18,71.3,0
166,2020-10-28 14:20:00-05:00,71.85,72.75,73.88,71.78,0
167,2020-10-28 14:25:00-05:00,72.75,73.35,74.18,71.63,0
168,2020-10-28 14:30:00-05:00,73.35,74.68,75.03,73.23,0
169,2020-10-28 14:35:00-05:00,74.68,73.43,75.93,73.3,0
170,2020-10-28 14:40:00-05:00,73.43,74.2,74.2,73.28,0
171,2020-10-28 14:45:00-05:00,74.2,72.5,74.73,72.38,0
172,2020-10-28 14:50:00-05:00,72.5,73.8,74.43,70.9,0
173,2020-10-28 14:55:00-05:00,73.8,74.5,74.5,72.68,0
174,2020-10-28 15:00:00-05:00,74.5,73.23,75.55,73.23,0
175,2020-10-28 15:05:00-05:00,73.23,74.38,75.4,73.23,0
176,2020-10-28 15:10:00-05:00,74.38,74.43,74.68,73.7,0
177,2020-10-28 15:15:00-05:00,74.43,73.58,75.0,73.28,0
178,2020-10-28 15:20:00-05:00,73.58,73.33,74.48,73.2,0
179,2020-10-28 15:25:00-05:00,73.33,73.65,74.08,73.25,0
180,2020-10-28 15:30:00-05:00,73.65,73.15,73.65,72.3,0
181,2020-10-28 15:35:00-05:00,73.15,73.8,74.73,73.15,0
182,2020-10-28 15:40:00-05:00,73.8,74.58,75.33,73.6,0
183,2020-10-28 15:45:00-05:00,74.58,74.08,74.83,73.9,0
184,2020-10-28 15:50:00-05:00,74.08,74.33,75.05,73.5,0
185,2020-10-28 15:55:00-05:00,74.33,73.03,74.55,72.8,0
186,2020-10-28 16:00:00-05:00,73.03,72.5,73.05,72.5,0
187,2020-10-28 16:05:00-05:00,72.5,71.93,72.83,71.93,0
188,2020-10-28 16:10:00-05:00,71.9,71.4,72.48,70.98,0
189,2020-10-28 16:15:00-05:00,71.4,70.75,71.93,69.95,0
190,2020-10-28 16:20:00-05:00,70.75,70.1,70.95,68.83,0
191,2020-10-28 16:25:00-05:00,70.1,69.75,70.53,69.13,0
192,2020-10-28 16:30:00-05:00,69.75,70.05,70.3,69.73,0
193,2020-10-28 16:35:00-05:00,70.05,69.9,70.48,69.4,0
194,2020-10-28 16:40:00-05:00,69.9,69.55,69.9,69.18,0
195,2020-10-28 16:45:00-05:00,69.55,69.0,69.7,68.9,0
196,2020-10-28 16:50:00-05:00,69.0,69.38,69.48,68.63,0
197,2020-10-28 16:55:00-05:00,69.38,69.1,69.63,68.93,0
198,2020-10-28 17:00:00-05:00,69.1,69.0,69.38,68.8,0
199,2020-10-28 17:05:00-05:00,69.0,68.75,69.05,68.5,0
200,2020-10-28 17:10:00-05:00,68.75,68.83,68.83,68.28,0
201,2020-10-28 17:15:00-05:00,68.83,68.9,69.2,68.25,0
202,2020-10-28 17:20:00-05:00,68.9,68.9,69.05,68.63,0
203,2020-10-28 17:25:00-05:00,68.9,70.18,70.18,68.9,0
204,2020-10-28 17:30:00-05:00,70.18,70.55,70.55,70.0,0
205,2020-10-28 17:35:00-05:00,70.55,70.68,71.08,70.55,0
206,2020-10-28 17:40:00-05:00,70.68,70.2,70.68,69.85,0
207,2020-10-28 17:45:00-05:00,70.2,70.13,70.6,70.13,0
208,2020-10-28 17:50:00-05:00,70.13,70.98,71.08,70.03,0
209,2020-10-28 17:55:00-05:00,70.98,71.03,71.55,70.78,0
210,2020-10-28 18:00:00-05:00,71.03,70.45,71.05,69.68,0
211,2020-10-28 18:05:00-05:00,70.45,69.85,70.58,69.75,0
212,2020-10-28 18:10:00-05:00,69.83,69.6,69.9,69.18,0
213,2020-10-28 18:15:00-05:00,69.6,69.53,69.75,69.25,0
214,2020-10-28 18:20:00-05:00,69.53,70.45,70.58,69.45,0
215,2020-10-28 18:25:00-05:00,70.45,70.55,70.55,70.15,0
216,2020-10-28 18:30:00-05:00,70.55,70.2,70.7,70.08,0
217,2020-10-28 18:35:00-05:00,70.2,69.9,70.35,69.73,0
218,2020-10-28 18:40:00-05:00,69.9,69.93,70.15,69.58,0
219,2020-10-28 18:45:00-05:00,69.9,69.85,70.15,69.75,0
220,2020-10-28 18:50:00-05:00,69.85,69.63,70.25,69.25,0
221,2020-10-28 18:55:00-05:00,69.63,70.78,71.0,69.63,0
222,2020-10-28 19:00:00-05:00,70.78,70.08,70.85,70.03,0
223,2020-10-28 19:05:00-05:00,70.08,70.15,70.55,70.0,0
224,2020-10-28 19:10:00-05:00,70.15,69.88,71.3,69.43,0
225,2020-10-28 19:15:00-05:00,69.88,69.78,70.08,69.4,0
226,2020-10-28 19:20:00-05:00,69.75,70.53,70.58,69.63,0
227,2020-10-28 19:25:00-05:00,70.53,70.0,70.68,70.0,0
228,2020-10-28 19:30:00-05:00,70.0,70.85,71.43,70.0,0
229,2020-10-28 19:35:00-05:00,70.75,69.05,70.75,69.05,0
230,2020-10-28 19:40:00-05:00,69.05,68.9,69.58,68.88,0
231,2020-10-28 19:45:00-05:00,68.9,69.13,69.23,68.63,0
232,2020-10-28 19:50:00-05:00,69.1,68.25,70.08,64.95,0
233,2020-10-28 19:55:00-05:00,68.25,67.83,68.45,66.13,0
234,2020-10-29 13:30:00-05:00,69.38,69.38,69.38,69.38,0
235,2020-10-29 13:35:00-05:00,69.38,67.45,70.25,66.83,0
236,2020-10-29 13:40:00-05:00,67.45,67.93,67.98,66.48,0
237,2020-10-29 13:45:00-05:00,67.93,68.18,69.1,67.38,0
238,2020-10-29 13:50:00-05:00,68.18,70.05,70.1,68.18,0
239,2020-10-29 13:55:00-05:00,70.03,69.85,70.7,69.85,0
240,2020-10-29 14:00:00-05:00,69.88,71.23,71.88,67.85,0
241,2020-10-29 14:05:00-05:00,71.23,70.88,71.7,70.83,0
242,2020-10-29 14:10:00-05:00,70.98,70.8,71.45,70.25,0
243,2020-10-29 14:15:00-05:00,70.8,71.68,72.18,70.8,0
244,2020-10-29 14:20:00-05:00,71.68,71.55,72.43,71.23,0
245,2020-10-29 14:25:00-05:00,71.55,71.0,71.73,70.83,0
246,2020-10-29 14:30:00-05:00,70.98,69.95,71.48,69.9,0
247,2020-10-29 14:35:00-05:00,69.95,69.73,70.0,69.28,0
248,2020-10-29 14:40:00-05:00,69.75,69.3,70.25,69.2,0
249,2020-10-29 14:45:00-05:00,69.3,68.03,69.5,67.98,0
250,2020-10-29 14:50:00-05:00,68.08,68.38,68.58,67.65,0
251,2020-10-29 14:55:00-05:00,68.38,68.23,68.85,68.0,0
252,2020-10-29 15:00:00-05:00,68.35,67.9,68.48,67.63,0
253,2020-10-29 15:05:00-05:00,67.9,68.53,68.7,67.7,0
254,2020-10-29 15:10:00-05:00,68.45,69.23,69.38,68.4,0
255,2020-10-29 15:15:00-05:00,69.15,69.2,69.73,69.03,0
256,2020-10-29 15:20:00-05:00,69.2,69.48,69.48,69.15,0
257,2020-10-29 15:25:00-05:00,69.48,69.5,70.08,69.45,0
258,2020-10-29 15:30:00-05:00,69.6,69.85,70.18,69.28,0
259,2020-10-29 15:35:00-05:00,69.85,70.38,70.38,69.45,0
260,2020-10-29 15:40:00-05:00,70.38,69.5,70.53,69.5,0
261,2020-10-29 15:45:00-05:00,69.5,69.0,69.5,68.9,0
262,2020-10-29 15:50:00-05:00,69.0,69.2,69.38,68.85,0
263,2020-10-29 15:55:00-05:00,69.2,69.03,69.88,68.6,0
264,2020-10-29 16:00:00-05:00,69.03,68.7,69.45,68.5,0
265,2020-10-29 16:05:00-05:00,68.7,69.2,69.23,68.6,0
266,2020-10-29 16:10:00-05:00,69.2,69.58,69.68,68.83,0
267,2020-10-29 16:15:00-05:00,69.58,70.3,70.38,69.58,0
268,2020-10-29 16:20:00-05:00,70.3,70.45,70.78,70.3,0
269,2020-10-29 16:25:00-05:00,70.45,70.8,71.13,70.45,0
270,2020-10-29 16:30:00-05:00,70.8,70.75,70.9,70.43,0
271,2020-10-29 16:35:00-05:00,70.75,71.33,71.5,70.68,0
272,2020-10-29 16:40:00-05:00,71.28,71.4,71.65,71.2,0
273,2020-10-29 16:45:00-05:00,71.43,72.3,72.6,71.3,0
274,2020-10-29 16:50:00-05:00,72.38,71.3,72.48,71.13,0
275,2020-10-29 16:55:00-05:00,71.28,70.8,71.38,70.75,0
276,2020-10-29 17:00:00-05:00,70.8,71.15,71.88,70.8,0
277,2020-10-29 17:05:00-05:00,71.15,70.2,71.33,70.13,0
278,2020-10-29 17:10:00-05:00,70.23,70.78,71.35,69.9,0
279,2020-10-29 17:15:00-05:00,70.78,70.8,71.65,70.63,0
280,2020-10-29 17:20:00-05:00,70.85,70.95,71.48,70.75,0
281,2020-10-29 17:25:00-05:00,70.95,71.05,71.53,70.53,0
282,2020-10-29 17:30:00-05:00,71.03,70.78,71.4,70.4,0
283,2020-10-29 17:35:00-05:00,70.78,70.13,70.78,70.1,0
284,2020-10-29 17:40:00-05:00,70.18,70.05,70.85,70.05,0
285,2020-10-29 17:45:00-05:00,70.05,69.25,70.28,69.18,0
286,2020-10-29 17:50:00-05:00,69.25,70.08,70.23,69.15,0
287,2020-10-29 17:55:00-05:00,70.08,70.25,70.65,70.08,0
288,2020-10-29 18:00:00-05:00,70.25,70.55,70.88,70.25,0
289,2020-10-29 18:05:00-05:00,70.5,70.75,71.03,70.43,0
290,2020-10-29 18:10:00-05:00,70.75,70.98,71.58,70.75,0
291,2020-10-29 18:15:00-05:00,70.98,71.78,71.88,70.98,0
292,2020-10-29 18:20:00-05:00,71.78,70.8,72.0,70.48,0
293,2020-10-29 18:25:00-05:00,70.8,70.7,70.98,70.5,0
294,2020-10-29 18:30:00-05:00,70.7,71.63,71.7,70.35,0
295,2020-10-29 18:35:00-05:00,71.63,71.15,71.7,71.03,0
296,2020-10-29 18:40:00-05:00,71.15,71.18,71.53,70.68,0
297,2020-10-29 18:45:00-05:00,71.18,69.93,71.48,69.93,0
298,2020-10-29 18:50:00-05:00,69.95,69.88,70.03,69.3,0
299,2020-10-29 18:55:00-05:00,69.88,69.0,70.0,69.0,0
300,2020-10-29 19:00:00-05:00,69.03,68.53,70.4,67.93,0
301,2020-10-29 19:05:00-05:00,68.53,67.93,68.7,66.13,0
302,2020-10-29 19:10:00-05:00,67.93,68.18,68.53,67.55,0
303,2020-10-29 19:15:00-05:00,68.18,68.7,68.7,67.78,0
304,2020-10-29 19:20:00-05:00,68.7,69.48,69.48,68.7,0
305,2020-10-29 19:25:00-05:00,69.45,69.7,69.78,69.15,0
306,2020-10-29 19:30:00-05:00,69.7,69.28,69.8,68.8,0
307,2020-10-29 19:35:00-05:00,69.28,68.38,70.35,68.2,0
308,2020-10-29 19:40:00-05:00,68.38,68.6,68.85,68.33,0
309,2020-10-29 19:45:00-05:00,68.6,70.73,70.73,68.45,0
310,2020-10-29 19:50:00-05:00,70.9,68.55,70.9,68.35,0
311,2020-10-29 19:55:00-05:00,68.53,67.48,68.95,65.65,0
312,2020-10-30 13:30:00-05:00,55.8,55.8,55.8,55.8,0
313,2020-10-30 13:35:00-05:00,55.8,52.8,56.0,52.33,0
314,2020-10-30 13:40:00-05:00,52.73,49.45,52.73,47.48,0
315,2020-10-30 13:45:00-05:00,49.45,47.88,50.03,45.88,0
316,2020-10-30 13:50:00-05:00,47.85,47.98,48.28,45.23,0
317,2020-10-30 13:55:00-05:00,47.93,49.05,50.2,47.68,0
318,2020-10-30 14:00:00-05:00,49.05,49.95,49.98,47.58,0
319,2020-10-30 14:05:00-05:00,49.95,49.73,50.83,48.4,0
320,2020-10-30 14:10:00-05:00,49.73,49.48,50.25,48.88,0
321,2020-10-30 14:15:00-05:00,49.48,50.15,50.48,48.78,0
322,2020-10-30 14:20:00-05:00,50.08,49.33,50.73,49.33,0
323,2020-10-30 14:25:00-05:00,49.33,49.68,49.93,49.33,0
324,2020-10-30 14:30:00-05:00,49.68,49.53,50.6,48.88,0
325,2020-10-30 14:35:00-05:00,49.53,50.9,51.93,48.25,0
326,2020-10-30 14:40:00-05:00,50.9,49.9,51.13,48.85,0
327,2020-10-30 14:45:00-05:00,49.9,49.28,51.03,48.9,0
328,2020-10-30 14:50:00-05:00,49.28,49.48,49.98,48.68,0
329,2020-10-30 14:55:00-05:00,49.48,48.95,49.65,47.15,0
330,2020-10-30 15:00:00-05:00,48.95,49.73,50.53,47.03,0
331,2020-10-30 15:05:00-05:00,49.73,48.75,50.03,48.0,0
332,2020-10-30 15:10:00-05:00,48.75,49.28,49.9,48.38,0
333,2020-10-30 15:15:00-05:00,49.28,48.13,49.28,47.88,0
334,2020-10-30 15:20:00-05:00,48.13,47.95,48.63,47.45,0
335,2020-10-30 15:25:00-05:00,47.95,47.4,48.35,46.93,0
336,2020-10-30 15:30:00-05:00,47.4,47.33,47.95,47.13,0
337,2020-10-30 15:35:00-05:00,47.33,46.75,47.75,45.2,0
338,2020-10-30 15:40:00-05:00,46.75,46.53,47.83,45.98,0
339,2020-10-30 15:45:00-05:00,46.53,46.35,47.08,45.68,0
340,2020-10-30 15:50:00-05:00,46.33,46.73,46.73,45.75,0
341,2020-10-30 15:55:00-05:00,46.73,46.18,46.73,45.95,0
342,2020-10-30 16:00:00-05:00,46.18,46.28,46.98,46.03,0
343,2020-10-30 16:05:00-05:00,46.28,45.68,46.43,45.48,0
344,2020-10-30 16:10:00-05:00,45.68,45.1,45.8,44.8,0
345,2020-10-30 16:15:00-05:00,45.1,44.68,45.1,44.6,0
346,2020-10-30 16:20:00-05:00,44.68,44.78,44.85,44.45,0
347,2020-10-30 16:25:00-05:00,44.78,44.4,44.83,43.53,0
348,2020-10-30 16:30:00-05:00,44.4,43.48,44.4,43.48,0
349,2020-10-30 16:35:00-05:00,43.48,43.15,43.55,42.95,0
350,2020-10-30 16:40:00-05:00,43.15,42.58,43.18,40.95,0
351,2020-10-30 16:45:00-05:00,42.58,42.48,42.7,42.1,0
352,2020-10-30 16:50:00-05:00,42.48,42.25,42.73,41.28,0
353,2020-10-30 16:55:00-05:00,42.25,41.98,42.35,41.63,0
354,2020-10-30 17:00:00-05:00,41.98,41.9,42.48,41.85,0
355,2020-10-30 17:05:00-05:00,41.9,41.7,41.98,41.63,0
356,2020-10-30 17:10:00-05:00,41.7,41.03,41.7,40.88,0
357,2020-10-30 17:15:00-05:00,41.03,40.88,41.33,39.13,0
358,2020-10-30 17:20:00-05:00,40.88,41.05,41.23,40.85,0
359,2020-10-30 17:25:00-05:00,41.05,40.93,42.05,39.18,0
360,2020-10-30 17:30:00-05:00,40.93,40.5,40.95,40.3,0
361,2020-10-30 17:35:00-05:00,40.5,40.63,40.73,39.05,0
362,2020-10-30 17:40:00-05:00,40.63,40.23,40.68,40.23,0
363,2020-10-30 17:45:00-05:00,40.23,40.48,40.48,40.13,0
364,2020-10-30 17:50:00-05:00,40.48,39.83,40.85,39.83,0
365,2020-10-30 17:55:00-05:00,39.83,40.05,40.08,39.83,0
366,2020-10-30 18:00:00-05:00,40.05,39.48,40.05,39.15,0
367,2020-10-30 18:05:00-05:00,39.48,39.68,40.08,39.43,0
368,2020-10-30 18:10:00-05:00,39.68,39.58,40.03,39.5,0
369,2020-10-30 18:15:00-05:00,39.58,40.05,40.23,39.58,0
370,2020-10-30 18:20:00-05:00,40.05,39.78,40.28,38.68,0
371,2020-10-30 18:25:00-05:00,39.78,39.38,39.83,39.23,0
