,datetime,open,close,high,low,volume
230,2020-10-28 19:40:00-05:00,5.08,5.08,5.13,5.05,0
231,2020-10-28 19:45:00-05:00,5.08,5.1,5.1,5.08,0
232,2020-10-28 19:50:00-05:00,5.1,5.03,6.08,5.03,0
233,2020-10-28 19:55:00-05:00,5.03,4.9,5.03,4.9,0
234,2020-10-29 13:30:00-05:00,5.08,5.08,5.08,5.08,0
235,2020-10-29 13:35:00-05:00,5.08,5.08,5.1,4.93,0
236,2020-10-29 13:40:00-05:00,5.08,5.18,5.18,5.0,0
237,2020-10-29 13:45:00-05:00,5.18,5.25,5.25,5.15,0
238,2020-10-29 13:50:00-05:00,5.25,5.35,5.35,5.23,0
239,2020-10-29 13:55:00-05:00,5.35,5.53,5.53,5.35,0
240,2020-10-29 14:00:00-05:00,5.55,5.5,5.8,5.15,0
241,2020-10-29 14:05:00-05:00,5.5,5.43,5.53,5.43,0
242,2020-10-29 14:10:00-05:00,5.43,5.43,5.45,5.4,0
243,2020-10-29 14:15:00-05:00,5.43,5.35,5.45,5.35,0
244,2020-10-29 14:20:00-05:00,5.35,5.28,5.45,5.28,0
245,2020-10-29 14:25:00-05:00,5.28,5.43,5.43,5.28,0
246,2020-10-29 14:30:00-05:00,5.43,5.08,5.43,5.08,0
247,2020-10-29 14:35:00-05:00,5.08,5.28,5.28,5.05,0
248,2020-10-29 14:40:00-05:00,5.28,5.25,5.3,5.25,0
249,2020-10-29 14:45:00-05:00,5.25,5.15,5.25,4.98,0
250,2020-10-29 14:50:00-05:00,5.15,5.15,5.15,5.13,0
251,2020-10-29 14:55:00-05:00,5.15,5.25,5.25,5.15,0
252,2020-10-29 15:00:00-05:00,5.25,5.38,5.38,5.25,0
253,2020-10-29 15:05:00-05:00,5.38,5.45,5.45,5.35,0
254,2020-10-29 15:10:00-05:00,5.45,5.4,5.5,5.4,0
255,2020-10-29 15:15:00-05:00,5.4,5.38,5.4,5.15,0
256,2020-10-29 15:20:00-05:00,5.38,5.4,5.4,5.35,0
257,2020-10-29 15:25:00-05:00,5.4,5.45,5.45,5.38,0
258,2020-10-29 15:30:00-05:00,5.45,5.35,5.45,5.28,0
259,2020-10-29 15:35:00-05:00,5.35,5.3,5.35,5.3,0
260,2020-10-29 15:40:00-05:00,5.3,5.23,5.3,5.23,0
261,2020-10-29 15:45:00-05:00,5.23,5.25,5.25,5.23,0
262,2020-10-29 15:50:00-05:00,5.25,5.28,5.3,5.25,0
263,2020-10-29 15:55:00-05:00,5.28,5.18,5.33,5.18,0
264,2020-10-29 16:00:00-05:00,5.18,5.15,5.2,5.15,0
265,2020-10-29 16:05:00-05:00,5.15,5.23,5.23,5.15,0
266,2020-10-29 16:10:00-05:00,5.23,5.18,5.25,5.18,0
267,2020-10-29 16:15:00-05:00,5.18,5.25,5.25,5.18,0
268,2020-10-29 16:20:00-05:00,5.25,5.23,5.25,5.2,0
269,2020-10-29 16:25:00-05:00,5.23,5.28,5.28,5.2,0
270,2020-10-29 16:30:00-05:00,5.28,5.28,5.28,5.23,0
271,2020-10-29 16:35:00-05:00,5.28,5.33,5.33,5.28,0
272,2020-10-29 16:40:00-05:00,5.33,5.33,5.33,5.3,0
273,2020-10-29 16:45:00-05:00,5.33,5.38,5.38,5.33,0
274,2020-10-29 16:50:00-05:00,5.38,5.38,5.43,5.35,0
275,2020-10-29 16:55:00-05:00,5.38,5.4,5.48,5.35,0
276,2020-10-29 17:00:00-05:00,5.4,5.45,5.45,5.4,0
277,2020-10-29 17:05:00-05:00,5.48,5.45,5.48,5.45,0
278,2020-10-29 17:10:00-05:00,5.45,5.48,5.48,5.45,0
279,2020-10-29 17:15:00-05:00,5.48,5.45,5.48,5.45,0
280,2020-10-29 17:20:00-05:00,5.45,5.48,5.48,5.45,0
281,2020-10-29 17:25:00-05:00,5.48,5.45,5.48,5.45,0
282,2020-10-29 17:30:00-05:00,5.45,5.48,5.48,5.45,0
283,2020-10-29 17:35:00-05:00,5.48,5.33,5.48,5.33,0
284,2020-10-29 17:40:00-05:00,5.33,5.33,5.35,5.3,0
285,2020-10-29 17:45:00-05:00,5.3,5.3,5.33,5.3,0
286,2020-10-29 17:50:00-05:00,5.3,5.33,5.33,5.3,0
287,2020-10-29 17:55:00-05:00,5.33,5.3,5.35,5.3,0
288,2020-10-29 18:00:00-05:00,5.3,5.4,5.4,5.3,0
289,2020-10-29 18:05:00-05:00,5.4,5.4,5.43,5.18,0
290,2020-10-29 18:10:00-05:00,5.4,5.48,5.48,5.4,0
291,2020-10-29 18:15:00-05:00,5.48,5.53,5.55,5.45,0
292,2020-10-29 18:20:00-05:00,5.53,5.6,5.6,5.53,0
293,2020-10-29 18:25:00-05:00,5.6,5.63,5.63,5.58,0
294,2020-10-29 18:30:00-05:00,5.63,5.68,5.68,5.6,0
295,2020-10-29 18:35:00-05:00,5.68,5.58,5.68,5.55,0
296,2020-10-29 18:40:00-05:00,5.58,5.58,5.6,5.55,0
297,2020-10-29 18:45:00-05:00,5.58,5.55,5.6,5.55,0
298,2020-10-29 18:50:00-05:00,5.55,5.5,5.55,5.5,0
299,2020-10-29 18:55:00-05:00,5.5,5.53,5.58,5.5,0
300,2020-10-29 19:00:00-05:00,5.53,5.5,5.53,5.48,0
301,2020-10-29 19:05:00-05:00,5.5,5.48,5.53,5.48,0
302,2020-10-29 19:10:00-05:00,5.48,5.43,5.5,5.43,0
303,2020-10-29 19:15:00-05:00,5.43,5.43,5.43,5.38,0
304,2020-10-29 19:20:00-05:00,5.43,5.4,5.45,5.38,0
305,2020-10-29 19:25:00-05:00,5.4,5.4,5.4,5.4,0
306,2020-10-29 19:30:00-05:00,5.4,5.4,5.43,5.38,0
307,2020-10-29 19:35:00-05:00,5.4,5.4,5.43,5.38,0
308,2020-10-29 19:40:00-05:00,5.4,5.38,5.43,5.35,0
309,2020-10-29 19:45:00-05:00,5.38,5.85,6.45,5.38,0
310,2020-10-29 19:50:00-05:00,5.85,5.25,5.85,5.05,0
311,2020-10-29 19:55:00-05:00,5.25,5.23,5.28,5.2,0
312,2020-10-30 13:30:00-05:00,4.85,4.85,4.85,4.85,0
313,2020-10-30 13:35:00-05:00,4.85,4.7,4.85,4.7,0
314,2020-10-30 13:40:00-05:00,4.7,4.33,4.7,4.33,0
315,2020-10-30 13:45:00-05:00,4.33,4.4,4.43,4.33,0
316,2020-10-30 13:50:00-05:00,4.4,4.33,4.4,4.28,0
317,2020-10-30 13:55:00-05:00,4.33,5.4,5.45,4.3,0
318,2020-10-30 14:00:00-05:00,5.4,4.48,5.65,4.48,0
319,2020-10-30 14:05:00-05:00,4.48,4.45,4.53,4.45,0
320,2020-10-30 14:10:00-05:00,4.45,4.3,4.45,4.3,0
321,2020-10-30 14:15:00-05:00,4.3,4.25,4.33,4.18,0
322,2020-10-30 14:20:00-05:00,4.25,4.25,4.25,4.23,0
323,2020-10-30 14:25:00-05:00,4.25,4.25,4.28,4.23,0
324,2020-10-30 14:30:00-05:00,4.25,4.18,4.25,4.18,0
325,2020-10-30 14:35:00-05:00,4.18,3.98,4.18,3.85,0
326,2020-10-30 14:40:00-05:00,3.98,4.13,4.13,3.98,0
327,2020-10-30 14:45:00-05:00,4.13,4.1,4.15,4.05,0
328,2020-10-30 14:50:00-05:00,4.1,4.18,4.18,4.1,0
329,2020-10-30 14:55:00-05:00,4.18,4.1,4.23,4.1,0
330,2020-10-30 15:00:00-05:00,4.13,4.2,4.25,4.1,0
331,2020-10-30 15:05:00-05:00,4.2,4.23,4.28,4.2,0
332,2020-10-30 15:10:00-05:00,4.23,4.23,4.23,4.2,0
333,2020-10-30 15:15:00-05:00,4.23,4.23,4.25,4.23,0
334,2020-10-30 15:20:00-05:00,4.23,4.18,4.23,4.18,0
335,2020-10-30 15:25:00-05:00,4.18,4.08,4.18,4.08,0
336,2020-10-30 15:30:00-05:00,4.08,4.1,4.1,4.08,0
337,2020-10-30 15:35:00-05:00,4.1,4.03,4.13,4.0,0
338,2020-10-30 15:40:00-05:00,4.03,4.03,4.05,4.03,0
339,2020-10-30 15:45:00-05:00,4.03,4.03,4.03,4.0,0
340,2020-10-30 15:50:00-05:00,4.03,3.98,4.03,3.98,0
341,2020-10-30 15:55:00-05:00,3.98,3.98,4.0,3.98,0
342,2020-10-30 16:00:00-05:00,3.98,4.05,4.28,3.98,0
343,2020-10-30 16:05:00-05:00,4.05,4.08,4.13,4.05,0
